frozenset({'root vegetables', 'whole milk'}),	0.048906964921199794
frozenset({'other vegetables', 'specialty bar'}),	0.005592272496187087
frozenset({'butter', 'pip fruit'}),	0.007320793085917641
frozenset({'white bread', 'soda'}),	0.010269445856634469
frozenset({'other vegetables', 'pork'}),	0.021657346212506354
frozenset({'canned beer', 'rolls/buns'}),	0.01128622267412303
frozenset({'frozen vegetables', 'rolls/buns'}),	0.010167768174885612
frozenset({'newspapers', 'napkins'}),	0.0062023385866802234
frozenset({'cream cheese ', 'rolls/buns'}),	0.0099644128113879
frozenset({'root vegetables', 'brown bread'}),	0.010167768174885612
frozenset({'whole milk', 'candy'}),	0.008235892221657347
frozenset({'bottled water', 'onions'}),	0.005897305541433655
frozenset({'sugar', 'whole milk'}),	0.015048296898830707
frozenset({'citrus fruit', 'onions'}),	0.005592272496187087
frozenset({'shopping bags', 'chocolate'}),	0.00813421453990849
frozenset({'whipped/sour cream', 'pip fruit'}),	0.009252669039145907
frozenset({'long life bakery product', 'shopping bags'}),	0.005388917132689374
frozenset({'whole milk', 'onions'}),	0.012099644128113879
frozenset({'butter', 'margarine'}),	0.006710726995424504
frozenset({'waffles', 'whipped/sour cream'}),	0.005083884087442806
frozenset({'bottled water', 'soda'}),	0.028978139298423997
frozenset({'brown bread', 'soda'}),	0.01260803253685816
frozenset({'root vegetables', 'curd'}),	0.010879511947127605
frozenset({'curd', 'domestic eggs'}),	0.006507371631926792
frozenset({'yogurt', 'oil'}),	0.0052872394509405184
frozenset({'fruit/vegetable juice', 'soda'}),	0.01840366039654296
frozenset({'whole milk', 'soda'}),	0.040061006609049314
frozenset({'other vegetables', 'pip fruit'}),	0.026131164209456024
frozenset({'beef', 'tropical fruit'}),	0.007625826131164209
frozenset({'white bread', 'tropical fruit'}),	0.008744280630401627
frozenset({'pastry', 'whole milk'}),	0.033248601931875954
frozenset({'butter', 'bottled beer'}),	0.005795627859684799
frozenset({'whole milk', 'frankfurter'}),	0.020538891713268937
frozenset({'root vegetables', 'sliced cheese'}),	0.005592272496187087
frozenset({'soft cheese', 'rolls/buns'}),	0.005388917132689374
frozenset({'whole milk', 'frozen meals'}),	0.009862735129639044
frozenset({'brown bread', 'domestic eggs'}),	0.00681240467717336
frozenset({'newspapers', 'butter'}),	0.005795627859684799
frozenset({'curd', 'soda'}),	0.00813421453990849
frozenset({'soda', 'ice cream'}),	0.006100660904931368
frozenset({'meat', 'sausage'}),	0.0052872394509405184
frozenset({'other vegetables', 'margarine'}),	0.019725470259278087
frozenset({'whole milk', 'domestic eggs'}),	0.029994916115912557
frozenset({'cream cheese ', 'sausage'}),	0.005592272496187087
frozenset({'napkins', 'pip fruit'}),	0.006710726995424504
frozenset({'hygiene articles', 'root vegetables'}),	0.005388917132689374
frozenset({'pork', 'pip fruit'}),	0.006100660904931368
frozenset({'soda', 'frozen meals'}),	0.0062023385866802234
frozenset({'other vegetables', 'UHT-milk'}),	0.00813421453990849
frozenset({'other vegetables', 'dessert'}),	0.011591255719369599
frozenset({'chocolate', 'pip fruit'}),	0.006100660904931368
frozenset({'fruit/vegetable juice', 'bottled beer'}),	0.007015760040671073
frozenset({'bottled water', 'UHT-milk'}),	0.007320793085917641
frozenset({'long life bakery product', 'soda'}),	0.007625826131164209
frozenset({'meat', 'yogurt'}),	0.0052872394509405184
frozenset({'chicken', 'soda'}),	0.008337569903406202
frozenset({'white bread', 'domestic eggs'}),	0.005795627859684799
frozenset({'hamburger meat', 'sausage'}),	0.005185561769191663
frozenset({'bottled water', 'misc. beverages'}),	0.0052872394509405184
frozenset({'frozen vegetables', 'root vegetables'}),	0.011591255719369599
frozenset({'citrus fruit', 'sausage'}),	0.01128622267412303
frozenset({'fruit/vegetable juice', 'shopping bags'}),	0.010676156583629894
frozenset({'root vegetables', 'bottled beer'}),	0.009659379766141332
frozenset({'other vegetables', 'misc. beverages'}),	0.005592272496187087
frozenset({'curd', 'tropical fruit'}),	0.010269445856634469
frozenset({'hard cheese', 'yogurt'}),	0.006405693950177936
frozenset({'shopping bags', 'soda'}),	0.024605998983223184
frozenset({'newspapers', 'sausage'}),	0.008032536858159633
frozenset({'chicken', 'whole milk'}),	0.01759023894255211
frozenset({'fruit/vegetable juice', 'frankfurter'}),	0.0052872394509405184
frozenset({'root vegetables', 'chocolate'}),	0.006405693950177936
frozenset({'citrus fruit', 'yogurt'}),	0.021657346212506354
frozenset({'soda', 'napkins'}),	0.011997966446365024
frozenset({'yogurt', 'frankfurter'}),	0.011184544992374174
frozenset({'pastry', 'pork'}),	0.00630401626842908
frozenset({'whole milk', 'grapes'}),	0.007320793085917641
frozenset({'frozen vegetables', 'pip fruit'}),	0.007320793085917641
frozenset({'long life bakery product', 'sausage'}),	0.005388917132689374
frozenset({'coffee', 'pip fruit'}),	0.006914082358922217
frozenset({'other vegetables', 'onions'}),	0.014234875444839857
frozenset({'whole milk', 'salty snack'}),	0.011184544992374174
frozenset({'citrus fruit', 'butter'}),	0.009150991357397052
frozenset({'other vegetables', 'candy'}),	0.006914082358922217
frozenset({'other vegetables', 'sugar'}),	0.010777834265378749
frozenset({'yogurt', 'bottled beer'}),	0.009252669039145907
frozenset({'onions', 'whipped/sour cream'}),	0.005083884087442806
frozenset({'domestic eggs', 'napkins'}),	0.005998983223182512
frozenset({'whole milk', 'pip fruit'}),	0.030096593797661414
frozenset({'fruit/vegetable juice', 'pip fruit'}),	0.009557702084392475
frozenset({'tropical fruit', 'frozen meals'}),	0.005490594814438231
frozenset({'root vegetables', 'meat'}),	0.005083884087442806
frozenset({'brown bread', 'pip fruit'}),	0.007625826131164209
frozenset({'pastry', 'newspapers'}),	0.008439247585155059
frozenset({'brown bread', 'frankfurter'}),	0.0071174377224199285
frozenset({'margarine', 'pork'}),	0.006405693950177936
frozenset({'bottled beer', 'tropical fruit'}),	0.008235892221657347
frozenset({'pastry', 'brown bread'}),	0.009659379766141332
frozenset({'soda', 'specialty chocolate'}),	0.00630401626842908
frozenset({'other vegetables', 'bottled water'}),	0.024809354346720894
